enqueue p1-1000 1000
enqueue p2-1000 1000
enqueue p3-1000 1000
enqueue p4-1000 1000
enqueue p5-1000 1000
enqueue p6-1000 1000
enqueue p7-1000 1000
enqueue p8-1000 1000
enqueue p9-1000 1000
enqueue p10-1000 1000
enqueue p11-1000 1000
enqueue p12-1000 1000
enqueue p13-1000 1000
enqueue p14-1000 1000
enqueue p15-1000 1000
enqueue p16-1000 1000
enqueue p17-1000 1000
enqueue p18-1000 1000
enqueue p19-1000 1000
enqueue p20-1000 1000
enqueue p21-1000 1000
enqueue p22-1000 1000
enqueue p23-1000 1000
enqueue p24-1000 1000
enqueue p25-1000 1000
enqueue p26-1000 1000
enqueue p27-1000 1000
enqueue p28-1000 1000
enqueue p29-1000 1000
enqueue p30-1000 1000
enqueue p31-1000 1000
enqueue p32-1000 1000
enqueue p33-1000 1000
enqueue p34-1000 1000
enqueue p35-1000 1000
enqueue p36-1000 1000
enqueue p37-1000 1000
enqueue p38-1000 1000
enqueue p39-1000 1000
enqueue p40-1000 1000
enqueue p41-1000 1000
enqueue p42-1000 1000
enqueue p43-1000 1000
enqueue p44-1000 1000
enqueue p45-1000 1000
enqueue p46-1000 1000
enqueue p47-1000 1000
enqueue p48-1000 1000
enqueue p49-1000 1000
enqueue p50-1000 1000
enqueue p51-1000 1000
enqueue p52-1000 1000
enqueue p53-1000 1000
enqueue p54-1000 1000
enqueue p55-1000 1000
enqueue p56-1000 1000
enqueue p57-1000 1000
enqueue p58-1000 1000
enqueue p59-1000 1000
enqueue p60-1000 1000
enqueue p61-1000 1000
enqueue p62-1000 1000
enqueue p63-1000 1000
enqueue p64-1000 1000
enqueue p65-1000 1000
enqueue p66-1000 1000
enqueue p67-1000 1000
enqueue p68-1000 1000
enqueue p69-1000 1000
enqueue p70-1000 1000
enqueue p71-1000 1000
enqueue p72-1000 1000
enqueue p73-1000 1000
enqueue p74-1000 1000
enqueue p75-1000 1000
enqueue p76-1000 1000
enqueue p77-1000 1000
enqueue p78-1000 1000
enqueue p79-1000 1000
enqueue p80-1000 1000
enqueue p81-1000 1000
enqueue p82-1000 1000
enqueue p83-1000 1000
enqueue p84-1000 1000
enqueue p85-1000 1000
enqueue p86-1000 1000
enqueue p87-1000 1000
enqueue p88-1000 1000
enqueue p89-1000 1000
enqueue p90-1000 1000
enqueue p91-1000 1000
enqueue p92-1000 1000
enqueue p93-1000 1000
enqueue p94-1000 1000
enqueue p95-1000 1000
enqueue p96-1000 1000
enqueue p97-1000 1000
enqueue p98-1000 1000
enqueue p99-1000 1000
enqueue p100-1000 1000
size
